"X","title","console","genre","critic_score","total_sales"
6872,"Deus Ex: The Conspiracy","PS2","Action",8,0.21
6873,"Spider-Man: Web of Shadows","PS2","Action",6.9,0.21
6878,"Move Fitness","PS3","Sports",5,0.21
6880,"G.I. Joe: The Rise of Cobra","PS3","Action",4.3,0.21
6881,"BeyBlade VForce: Super Tournament Battle","GC","Action",2.5,0.21
6883,"FIFA 16","PC","Sports",8.5,0.21
6886,"Tenchu: Shadow Assassins","Wii","Action",7,0.21
6887,"LBX: Little Battlers eXperience","3DS","Action",7,0.21
6888,"X2: Wolverine's Revenge","XB","Action",5.8,0.21
6890,"Tony Hawk's American Sk8land","DS","Sports",8.7,0.21
6891,"MVP Baseball","PSP","Sports",6.6,0.21
6893,"NBA","PSP","Sports",6.4,0.21
6896,"MLB 10: The Show","PSP","Sports",7,0.21
6897,"Brunswick Pro Bowling","PSP","Sports",6.5,0.21
6909,"The Amazing Spider-Man (2012)","3DS","Action-Adventure",7,0.21
6913,"Final Fight One","GBA","Fighting",8.2,0.21
6914,"Star Trek: The Game","X360","Action-Adventure",5.2,0.21
6915,"Tom Clancy's Splinter Cell: Blacklist","PC","Action-Adventure",8.9,0.21
6919,"UFC Undisputed 2010","PSP","Fighting",7.7,0.21
6920,"Threads of Fate","PS","Role-Playing",7.8,0.21
6923,"Blue Dragon Plus","DS","Role-Playing",6.5,0.21
6929,"Tekken 3D: Prime Edition","3DS","Fighting",6.5,0.21
6932,"The Lord of the Rings: War in the North","PC","Role-Playing",6.5,0.21
6937,"Baja: Edge of Control","PS3","Racing",5,0.21
6948,"NCAA Football 10","PSP","Sports",7,0.21
6953,"Bust-A-Move 2 Arcade Edition","PS","Puzzle",6.9,0.2
6957,"Tigger's Honey Hunt","N64","Platform",7.3,0.2
6958,"Classic NES Series: Ice Climber","GBA","Platform",6.1,0.2
6959,"Record of Agarest War","X360","Role-Playing",7,0.2
6961,"Puzzle Challenge: Crosswords and More!","PSP","Puzzle",6.4,0.2
6963,"Enchanted Arms","PS3","Role-Playing",5.9,0.2
6965,"Mana Khemia 2: Fall of Alchemy","PS2","Role-Playing",8.2,0.2
6972,"Phantasy Star Online","DC","Role-Playing",8.9,0.2
6975,"Backyard Hockey","GBA","Sports",6,0.2
6983,"Dead or Alive Paradise","PSP","Misc",4.5,0.2
6987,"Project CARS 2","XOne","Racing",9.2,0.2
6991,"Roadsters 99","N64","Racing",6.4,0.2
6994,"Baja: Edge of Control","X360","Racing",5,0.2
6996,"Spy Hunter","GC","Racing",7.9,0.2
6998,"NBA 07","PSP","Sports",6.9,0.2
7000,"Tiger Woods PGA Tour 06","PSP","Sports",8,0.2
7004,"Shaun White Skateboarding","PS3","Sports",6.6,0.2
7006,"Snowboard Kids","N64","Sports",8,0.2
7012,"NHL FaceOff 2001","PS2","Sports",4.6,0.2
7021,"Harvest Moon: More Friends of Mineral Town","GBA","Simulation",8,0.2
7022,"DarkStar One: Broken Alliance","X360","Simulation",6.4,0.2
7024,"Beyblade G-Revolution","GBA","Action",2.4,0.2
7027,"NFL Street 2","GC","Sports",8.2,0.2
7032,"X2: Wolverine's Revenge","GBA","Platform",7.7,0.2
7035,"Arcana Heart 3","PS3","Fighting",7,0.2
7036,"Ty the Tasmanian Tiger 2: Bush Rescue","GC","Platform",7.4,0.2
7041,"Ratatouille","GBA","Platform",6.8,0.2
7043,"Kung Fu Rider","PS3","Action",4.3,0.2
7044,"Code of Princess","3DS","Action-Adventure",7.2,0.2
7048,"Sleeping Dogs: Definitive Edition","XOne","Action-Adventure",7.5,0.2
7050,"Grandia II","DC","Role-Playing",8.6,0.2
7052,"Sid Meier's Pirates!","PSP","Strategy",8.5,0.2
7067,"Taiko Drum Master","PS2","Misc",8.1,0.2
7075,"Thrillville","PSP","Strategy",7.4,0.2
7080,"World Championship Cards","PSP","Misc",3.9,0.2
7082,"Earth Defense Force: Insect Armageddon","PS3","Shooter",6.6,0.2
7095,"Prince of Persia: Warrior Within","GC","Adventure",8.2,0.2
7097,"DanceMasters","X360","Misc",6.2,0.2
7098,"Body and Brain Connection","X360","Misc",6,0.2
7105,"Tom Clancy's Splinter Cell: Essentials","PSP","Shooter",5.6,0.2
7114,"Clive Barker's Jericho","PS3","Shooter",5.8,0.2
7115,"MC Groovz Dance Craze","GC","Misc",2.5,0.2
7118,"Solatorobo: Red the Hunter","DS","Role-Playing",7.6,0.2
7124,"Dark Messiah of Might and Magic Elements","X360","Role-Playing",5,0.2
7127,"Infinite Space","DS","Role-Playing",7.2,0.2
7129,"Ogre Battle Saga Episode Five: The March of the Black Queen","PS","Role-Playing",7.6,0.2
7137,"Armored Core 4","PS3","Simulation",6.6,0.2
7148,"Dragon Ball: Revenge of King Piccolo","Wii","Action",6.1,0.2
7150,"Ridge Racer 6","X360","Racing",7.9,0.2
7152,"X-Men Origins: Wolverine","PSP","Action",5.4,0.2
7154,"Dante's Inferno","PSP","Action",6.6,0.2
7155,"Afro Samurai","PS3","Action",6.5,0.2
7157,"No More Heroes: Heroes' Paradise","PS3","Action",7.4,0.2
7161,"Warriors Orochi","PSP","Action",6.4,0.2
7172,"Captain America: Super Soldier","PS3","Action",6.2,0.2
7177,"Need for Speed: Shift 2 Unleashed","PC","Racing",8.6,0.19
7179,"Pac-Man & Galaga Dimensions","3DS","Action",5.7,0.19
7181,"Fire ProWrestling G","PS","Fighting",8,0.19
7184,"F1 2017","XOne","Racing",9,0.19
7188,"Driver: San Francisco","PC","Racing",8.3,0.19
7195,"Tekken Tag Tournament 2","WiiU","Fighting",8.1,0.19
7198,"Final Fantasy XI: Online","X360","Role-Playing",6.7,0.19
7199,"Project X Zone 2","3DS","Role-Playing",6.6,0.19
7201,"Nostalgia","DS","Role-Playing",7.2,0.19
7202,"Test Drive Unlimited 2","PC","Racing",6.7,0.19
7206,"Spore Hero Arena","DS","Simulation",4.9,0.19
7207,"Dawn of Discovery","Wii","Simulation",7.9,0.19
7212,"Family Guy","PSP","Adventure",5.5,0.19
7226,"Harry Potter and the Goblet of Fire","PSP","Adventure",7.2,0.19
7227,"Disney's Magical Mirror Starring Mickey Mouse","GC","Adventure",4,0.19
7230,"Valkyria Chronicles 4","NS","Strategy",8.6,0.19
7234,"Hexen","N64","Shooter",4.4,0.19
7239,"Jackie Chan Adventures: Legend of the Dark Hand","GBA","Action",7.8,0.19
7240,"Shadows of the Damned","X360","Action",7.6,0.19
7241,"Ty the Tasmanian Tiger 3: Night of the Quinkan","PS2","Action",6.3,0.19
7244,"Earth Defense Force: Insect Armageddon","X360","Shooter",6.7,0.19
7245,"R-Type Final","PS2","Shooter",8.1,0.19
7252,"Peter Jackson's King Kong: The Official Game of the Movie","PSP","Action",6,0.19
7253,"Saw II: Flesh & Blood","PS3","Action",4.2,0.19
7256,"Armored Core: For Answer","PS3","Simulation",6.1,0.19
7259,"Conflict: Denied Ops","PS3","Shooter",5.2,0.19
7261,"Conflict: Denied Ops","X360","Shooter",5.3,0.19
7266,"Ninja Gaiden 3: Razor's Edge","WiiU","Action",6.5,0.19
7267,"Samurai Warriors: State of War","PSP","Action",6.5,0.19
7268,"Shining Force II","GEN","Strategy",9,0.19
7272,"50 Cent: Blood on the Sand","PS3","Shooter",7.2,0.19
7275,"SpongeBob SquigglePants 3D","3DS","Misc",6.1,0.19
7276,"Ice Age 2: The Meltdown","GC","Platform",7.4,0.19
7277,"Hulk","GC","Action",7.3,0.19
7281,"Dynasty Warriors Gundam","X360","Action",6,0.19
7284,"Breath of Fire: Dragon Quarter","PS2","Role-Playing",7.6,0.19
7285,"Enchanted Arms","X360","Role-Playing",6.9,0.19
7290,"Bubsy 3D","PS","Platform",5.8,0.19
7292,"Risen","X360","Role-Playing",5.9,0.19
7293,"The Hobbit","GBA","Role-Playing",6.5,0.19
7298,"Breath of Fire II","GBA","Role-Playing",8.6,0.19
7299,"Shiren the Wanderer","Wii","Role-Playing",7.4,0.19
7303,"Allied General","PS","Strategy",6.3,0.19
7304,"Stronghold 3","PC","Strategy",4.1,0.19
7305,"Lunar Legend","GBA","Role-Playing",7.7,0.19
7311,"Ice Age: Dawn of the Dinosaurs","PS3","Platform",6.6,0.19
7312,"Death Jr.","PSP","Platform",5.9,0.19
7313,"The Legend of Spyro: A New Beginning","GC","Platform",6.5,0.19
7316,"Spectrobes: Origins","Wii","Role-Playing",7.4,0.19
7318,"Phantasy Star Online Ver. 2","DC","Role-Playing",8.3,0.19
7321,"Conan","X360","Action",7.1,0.19
7322,"Dinotopia: The Timestone Pirates","GBA","Action",6.1,0.19
7324,"Rise of the Argonauts","PS3","Action",5.3,0.19
7329,"Manhunt","XB","Action",7.7,0.19
7330,"Dynasty Warriors: Gundam 2","X360","Action",5.6,0.19
7336,"AeroFighters Assault","N64","Action",5.4,0.19
7337,"Teenage Mutant Ninja Turtles 2: Battle Nexus","GC","Action",5,0.19
7352,"Major League Baseball 2K10","PS3","Sports",7.2,0.19
7360,"Tiger Woods PGA Tour 07","XB","Sports",7.9,0.19
7367,"Mace: The Dark Age","N64","Fighting",7.1,0.19
7372,"Captain Toad: Treasure Tracker","3DS","Puzzle",8.5,0.19
7381,"Dave Mirra Freestyle BMX 2","GBA","Sports",8,0.19
7384,"Street Fighter 30th Anniversary Collection","NS","Fighting",8.5,0.19
7402,"IL-2 Sturmovik: Birds of Prey","PSP","Simulation",6.4,0.19
7409,"Majin and the Forsaken Kingdom","X360","Adventure",7,0.19
7411,"Frogger's Adventures 2: The Lost Wand","GBA","Adventure",8,0.19
7418,"Space Invaders Extreme 2","DS","Shooter",8.1,0.19
7421,"Daigasso! Band Brothers","DS","Misc",8,0.19
7436,"Arcania: Gothic 4","PC","Role-Playing",5.8,0.18
7437,".hack//Quarantine Part 4: The Final Chapter","PS2","Role-Playing",6.8,0.18
7440,"Disgaea DS","DS","Role-Playing",8,0.18
7441,"Ar tonelico 2: Melody of Metafalica","PS2","Role-Playing",7.2,0.18
7446,"Trinity Universe","PS3","Role-Playing",6.2,0.18
7462,"Shadow The Hedgehog","XB","Platform",5,0.18
7470,"Alone In The Dark","Wii","Adventure",3.1,0.18
7478,"de Blob 2","Wii","Platform",8.1,0.18
7479,"Call of Juarez","X360","Shooter",6.9,0.18
7480,"Call of Duty: World at War","PC","Shooter",8.6,0.18
7485,"PlayStation Move Heroes","PS3","Platform",4.8,0.18
7486,"Ty the Tasmanian Tiger","XB","Platform",7,0.18
7487,"Otomedius Excellent","X360","Shooter",7,0.18
7488,"MindJack","PS3","Shooter",4.6,0.18
7489,"How to Train Your Dragon","PS3","Action",4.6,0.18
7492,"Metal Gear Ac!d 2","PSP","Strategy",8.3,0.18
7495,"Backbreaker","X360","Sports",5.2,0.18
7496,"FIFA 07 Soccer","GC","Sports",8.3,0.18
7499,"Pure Futbol","X360","Sports",3.8,0.18
7507,"Brunswick Circuit Pro Bowling","PS","Sports",8.2,0.18
7509,"Backyard Basketball","GBA","Sports",6,0.18
7514,"Velvet Assassin","X360","Shooter",5.3,0.18
7515,"Charlie and the Chocolate Factory","GC","Adventure",3.9,0.18
7517,"Jurassic Park III: Island Attack","GBA","Adventure",4.9,0.18
7518,"The Chronicles of Narnia: Prince Caspian","X360","Adventure",6.3,0.18
7538,"Gun","GC","Shooter",7.9,0.18
7540,"Brink","PC","Shooter",7,0.18
7542,"NARC","XB","Shooter",5.5,0.18
7546,"You Don't Know Jack","PS3","Misc",8.2,0.18
7551,"ESPN X Games Skateboarding","GBA","Sports",5.7,0.18
7561,"Star Trek: Legacy","X360","Simulation",6.4,0.18
7570,"Naruto Shippuden: Dragon Blade Chronicles","Wii","Action",4.3,0.18
7575,"Dynasty Warriors: Gundam 3","X360","Action",6.5,0.18
7587,"All Grown Up! Express Yourself","GBA","Misc",3.7,0.18
7593,"Mushroom Men: The Spore Wars","Wii","Action",7.3,0.18
7598,"The Munchables","Wii","Action",8,0.18
7599,"Resident Evil: Revelations","PS4","Action",7.2,0.18
7607,"SoulCalibur Legends","Wii","Action",4.8,0.18
7608,"Batman: Vengeance","GBA","Action",6.2,0.18
7609,"Spider-Man: Friend or Foe","PSP","Action",5,0.18
7615,"College Hoops 2K7","PS3","Sports",8.2,0.18
7617,"FIFA Soccer 11","PC","Sports",8.4,0.18
7627,"Atari Anniversary Advance","GBA","Misc",7.7,0.18
7633,"F1 2011","PC","Racing",8.1,0.18
7637,"Burnout Legends","DS","Racing",3.8,0.18
7638,"Full Auto 2: Battlelines","PS3","Racing",6.7,0.18
7640,"Dead or Alive","SAT","Fighting",7.9,0.18
7641,"Bloody Roar: Primal Fury","GC","Fighting",7.9,0.18
7651,"The Elder Scrolls IV: Shivering Isles","X360","Role-Playing",8.9,0.18
7652,"Might & Magic: Clash of Heroes","DS","Role-Playing",8.6,0.18
7653,".hack//G.U. Vol.3//Redemption","PS2","Role-Playing",5.7,0.17
7662,"Classic NES Series: Donkey Kong","GBA","Platform",6.5,0.17
7665,"Clock Tower II: The Struggle Within","PS","Adventure",4.4,0.17
7668,"Fairytale Fights","X360","Action",4.9,0.17
7671,"Green Lantern: Rise of the Manhunters","PS3","Action",6.5,0.17
7678,"Axiom Verge","NS","Action",7.5,0.17
7682,"Catwoman","PS2","Action",4.6,0.17
7691,"G-Force","X360","Action",7.4,0.17
7699,"Bomberman Land","Wii","Misc",6,0.17
7701,"Midway Arcade Treasures","GC","Misc",6.8,0.17
7708,"Iron Chef America: Supreme Cuisine","Wii","Simulation",2,0.17
7714,"Trauma Team","Wii","Simulation",8.1,0.17
7716,"Pursuit Force","PSP","Racing",7.4,0.17
7723,"Let's TAP","Wii","Misc",7,0.17
7727,"James Bond 007: Everything or Nothing","GBA","Shooter",7.1,0.17
7732,"The Grim Adventures of Billy & Mandy","GC","Action",7.2,0.17
7735,"Gunvalkyrie","XB","Shooter",6.1,0.17
7736,"Dementium: The Ward","DS","Shooter",7.5,0.17
7756,"X-Men: The Official Game","X360","Action",4.9,0.17
7758,"Katamari Damacy Reroll","NS","Action",8.8,0.17
7761,"Transformers: Dark of the Moon","Wii","Action",3,0.17
7765,"Captain America: Super Soldier","X360","Action",5.9,0.17
7767,"Mercury Meltdown Revolution","Wii","Action",8,0.17
7773,"True Crime: New York City","GC","Action",6.4,0.17
7774,"ESPN Final Round Golf 2002","GBA","Sports",6,0.17
7781,"Cubivore: Survival of the Fittest","GC","Adventure",7.1,0.17
7785,"Top Spin 2","X360","Sports",7.7,0.17
7789,"Bee Movie Game","X360","Action",6.8,0.17
7791,"Rise of the Argonauts","X360","Action",5.2,0.17
7792,"Disney's Home on the Range","GBA","Action",5,0.17
7794,"Fairytale Fights","PS3","Action",4.8,0.17
7795,"The Cursed Crusade","PS3","Action",4,0.17
7797,"Major League Baseball 2K6","GC","Sports",6.2,0.17
7806,"Borderlands","PC","Shooter",8.3,0.17
7812,"The Hobbit","GC","Adventure",5,0.17
7820,"NHL 07","PSP","Sports",7.6,0.17
7823,"Batman Begins","GBA","Action",6.3,0.17
7826,"Resident Evil","SAT","Action",7.3,0.17
7827,"Aliens: Infestation","DS","Action",8.5,0.17
7834,"NBA 09: The Inside","PSP","Sports",8.2,0.17
7835,"Ashes Cricket 2009","PS3","Sports",6.8,0.17
7836,"Blood Bowl","X360","Sports",6.4,0.17
7856,"Lost Kingdoms","GC","Role-Playing",7.3,0.17
7861,"Backyard Wrestling: Don't Try This at Home","XB","Fighting",6,0.17
7868,"Shrek Extra Large","GC","Platform",3,0.17
7870,"Driver: San Francisco","Wii","Racing",7,0.17
7871,"F1 2011","3DS","Racing",5.5,0.17
7877,"Open Season","GC","Platform",6.4,0.17
7883,"Monsters vs. Aliens","X360","Platform",6.5,0.17
7886,"Pursuit Force: Extreme Justice","PSP","Racing",7.4,0.17
7888,"MotoGP 10/11","PS3","Racing",6,0.17
7893,"Street Fighter Alpha 2","SNES","Fighting",8,0.17
7895,"MotoGP 09/10","X360","Racing",7,0.17
7899,"F1 2018","XOne","Racing",8.5,0.17
7913,"Zoo Keeper","DS","Puzzle",7.2,0.17
7915,"Goblin Commander: Unleash the Horde","PS2","Strategy",7.4,0.17
7916,"Xenoblade Chronicles 2: Torna ~ The Golden Country","NS","Role-Playing",7.5,0.16
7937,"Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress","PSP","Fighting",6.2,0.16
7938,"TNA iMPACT!","Wii","Fighting",5.3,0.16
7939,"Castlevania Judgment","Wii","Fighting",4.6,0.16
7941,"Guilty Gear Judgment","PSP","Fighting",7.5,0.16
7943,"Custom Robo Arena","DS","Fighting",7.4,0.16
7946,"We Dance","Wii","Misc",3.5,0.16
7947,"Create","PS3","Misc",6.4,0.16
7953,"World Series of Poker: Tournament of Champions 2007 Edition","X360","Misc",6.9,0.16
7959,"Innocent Life: A Futuristic Harvest Moon","PSP","Simulation",6.5,0.16
7970,"Hot Wheels Velocity X","GBA","Racing",5.2,0.16
7971,"Arcana Heart","PS2","Fighting",8.1,0.16
7972,"Godzilla Unleashed","Wii","Fighting",4.5,0.16
7977,"Amped 3","X360","Sports",7.2,0.16
7983,"Ready 2 Rumble Revolution","Wii","Sports",3.1,0.16
7984,"Blitz: The League","X360","Sports",6.5,0.16
7987,"NCAA Football 09 All-Play","Wii","Sports",5.3,0.16
7990,"NBA 2K12","PC","Sports",8.5,0.16
7999,"Taz Wanted","PS2","Platform",5.5,0.16
8010,"Shaun White Skateboarding","X360","Sports",6.1,0.16
8023,"Marble Saga: Kororinpa","Wii","Puzzle",7.4,0.16
8029,"Zapper: One Wicked Cricket!","PS2","Platform",5.7,0.16
8031,"The King of Fighters XII","PS3","Fighting",6,0.16
8036,"Klonoa","Wii","Platform",7.6,0.16
8037,"Robotech: Battlecry","GC","Shooter",7.2,0.16
8038,"Asteroids Hyper 64","N64","Shooter",5.6,0.16
8045,"Buck Bumble","N64","Action",6.8,0.16
8052,"The Incredibles: Rise of the Underminer","GC","Action",6.7,0.16
8058,"El Shaddai: Ascension of the Metatron","X360","Action",8,0.16
8059,"Spider-Man: Web of Shadows - Amazing Allies Edition","PSP","Action",7.7,0.16
8064,"Fatal Frame II: Crimson Butterfly","PS2","Action",7.8,0.16
8066,"Scarface: Money. Power. Respect.","PSP","Strategy",6.4,0.16
8067,"Field Commander","PSP","Strategy",7.7,0.16
8071,"Midway Arcade Treasures 2","GC","Misc",7.2,0.16
8074,"Sid Meier's Pirates!","Wii","Strategy",6.5,0.16
8076,"Starcraft 64","N64","Strategy",8,0.16
8080,"James Noir's Hollywood Crimes","3DS","Adventure",7,0.16
8088,"Alone in the Dark: The New Nightmare","PS","Adventure",7.2,0.16
8089,"Ghost in the Shell: Stand Alone Complex","PS2","Adventure",6.6,0.16
8092,"Gravity Rush Remastered","PS4","Action-Adventure",7.9,0.16
8095,"Naruto Powerful Shippuden","3DS","Action-Adventure",8,0.16
8096,"Darksiders II","WiiU","Action-Adventure",8.2,0.16
8097,"Castlevania: Lords of Shadow - Mirror of Fate","3DS","Action-Adventure",7.2,0.16
8099,"Just Cause 3","PC","Action-Adventure",7.6,0.16
8103,"Clash of the Titans: The Videogame","X360","Action",3.8,0.16
8105,"Curious George","GBA","Action",6.6,0.16
8113,"Fist of the North Star: Ken's Rage","X360","Action",5.4,0.16
8115,"Fracture","PS3","Shooter",4,0.16
8126,"Bulletstorm","PC","Shooter",8.7,0.16
8130,"Dragon Ball: Origins 2","DS","Action",6.9,0.16
8135,"Chaotic: Shadow Warriors","X360","Action",6.2,0.16
8137,"Pillars of Eternity","PS4","Role-Playing",8.3,0.16
8144,"King's Field","PS","Role-Playing",7.1,0.16
8146,"Culdcept SAGA","X360","Role-Playing",7.7,0.16
8148,"Apache: Air Assault","X360","Simulation",6.8,0.16
8153,"Lufia: Curse of the Sinistrals","DS","Role-Playing",7.8,0.16
8158,"Eragon","DS","Role-Playing",6.8,0.16
8169,"Konami Krazy Racers","GBA","Racing",7.7,0.16
8170,"F-Zero: GP Legend","GBA","Racing",7.1,0.16
8171,"All-Star Baseball 2003","GBA","Sports",7.7,0.15
8174,"XGIII: Extreme G Racing","GC","Racing",8.6,0.15
8178,"Boktai: The Sun is in Your Hand","GBA","Role-Playing",7.8,0.15
8189,"Darkstalkers Chronicle: The Chaos Tower","PSP","Fighting",7.5,0.15
8193,"Ridge Racer DS","DS","Racing",6.3,0.15
8194,"DiRT 3","PC","Racing",9,0.15
8195,"Cardinal Syn","PS","Fighting",5.2,0.15
8212,"The Sims Medieval: Pirates and Nobles","PC","Simulation",5.5,0.15
8228,"Infected","PSP","Shooter",7.3,0.15
8235,"Shenmue II","DC","Adventure",8.7,0.15
8237,"Prince of Persia: The Two Thrones","GC","Adventure",8.7,0.15
8242,"Wolfenstein: The Old Blood","XOne","Shooter",8,0.15
8244,"Metroid Prime: Federation Force","3DS","Action",6.3,0.15
8245,"Thor: God of Thunder","PS3","Action",3.7,0.15
8247,"Saw II: Flesh & Blood","X360","Action",4.9,0.15
8250,"Killer7","GC","Action",7.2,0.15
8260,"Blazing Dragons","PS","Adventure",6.6,0.15
8266,"SNK Arcade Classics Vol. 1","PSP","Misc",6.7,0.15
8267,"Zoids: Battle Legends","GC","Action",5,0.15
8275,"Thor: God of Thunder","Wii","Action",6.4,0.15
8278,"Darksiders","PC","Action",8,0.15
8283,"FIFA 06: Road to FIFA World Cup","X360","Sports",6.1,0.15
8287,"Project Sylpheed: Arc of Deception","X360","Shooter",6.7,0.15
8293,"Major League Baseball 2K10","DS","Sports",2.8,0.15
8304,"NHL 2K10","PS3","Sports",6.5,0.15
8315,"Armored Core: For Answer","X360","Simulation",6.5,0.15
8327,"WordJong","DS","Puzzle",7.5,0.15
8328,"Bomberman","PSP","Puzzle",7.3,0.15
8332,"Blazing Angels 2: Secret Missions of WWII","PS3","Simulation",7.2,0.15
8335,"Chessmaster II","PS","Strategy",7.5,0.15
8337,"Stormrise","X360","Strategy",4.4,0.15
8339,"Space Invaders Extreme","DS","Shooter",8.3,0.15
8346,"The Godfather: Blackhand Edition","Wii","Adventure",7.4,0.15
8359,"Cave Story 3D","3DS","Platform",8.2,0.15
8366,"MLB 13: The Show","PSV","Sports",7.6,0.15
8372,"All-Star Baseball 2003","GC","Sports",8.7,0.15
8380,"Ice Age 2: The Meltdown","DS","Platform",5.5,0.15
8389,"Digimon Battle Spirit 2","GBA","Fighting",7,0.15
8390,"Naruto Shippuden: Legends: Akatsuki Rising","PSP","Fighting",5.8,0.15
8393,"de Blob 2","X360","Platform",7.8,0.15
8395,"NCAA Football 2004","GC","Sports",8.7,0.15
8399,"NHL 2K10","X360","Sports",6.6,0.15
8403,"Blinx 2: Masters of Time & Space","XB","Platform",6.8,0.15
8405,"Crush3D","3DS","Platform",6.5,0.15
8409,"Blitz: The League II","PS3","Sports",6.3,0.15
8418,"Geist","GC","Adventure",6.6,0.15
8419,"Space Station Silicon Valley","N64","Adventure",8.3,0.15
8420,"RiME","NS","Adventure",4.5,0.15
8423,"Ys: The Oath in Felghana","PSP","Role-Playing",8.2,0.15
8424,"Phantasy Star Online Episode I & II","XB","Role-Playing",8.2,0.15
8429,"The Fairly Odd Parents: Clash with the Anti-World","GBA","Adventure",3.5,0.15
8435,"Gear.Club Unlimited","NS","Racing",6.1,0.15
8442,"Sam & Max: Season One","Wii","Adventure",7.1,0.15
8446,"The Incredible Hulk: Ultimate Destruction","GC","Action",8.7,0.15
8461,"Kingdom of Paradise","PSP","Role-Playing",7,0.15
8471,"The Wizard of Oz: Beyond The Yellow Brick Road","DS","Role-Playing",6.4,0.15
8472,"Atelier Iris: Eternal Mana","PS2","Role-Playing",7.2,0.15
8474,"Z.H.P. Unlosing Ranger vs Darkdeath Evilman","PSP","Role-Playing",8,0.15
8486,"World Championship Poker 2: Featuring Howard Lederer","PSP","Misc",7,0.14
8497,"Hard Rock Casino","PSP","Misc",3.8,0.14
8499,"Scene It? Bright Lights! Big Screen!","X360","Misc",6.2,0.14
8511,"Risen","PC","Role-Playing",7.8,0.14
8513,"Baldur's Gate: Dark Alliance","GC","Role-Playing",7.7,0.14
8514,"Holy Invasion of Privacy, Badman! What Did I Do to Deserve This?","PSP","Role-Playing",6.9,0.14
8516,"Metal Slug 7","DS","Shooter",6.9,0.14
8518,"The Operative: No One Lives Forever","PS2","Shooter",6.8,0.14
8521,"The Orange Box","PC","Shooter",9.7,0.14
8531,"Vampire Night","PS2","Shooter",6.4,0.14
8532,"Doshin the Giant","GC","Simulation",6.8,0.14
8556,"Just Cause","X360","Action",7.3,0.14
8559,"Jim Henson's the Muppets: On With the Show!","GBA","Action",6.3,0.14
8563,"Hitman: Blood Money","XB","Action",8.1,0.14
8565,"Second Sight","PS2","Adventure",7.9,0.14
